benchmark_model,method,n,L,N,spot_eval,x_eval,price_benchmark,price_cfft,abs_price_err,delta_benchmark,delta_z,abs_delta_z_err,rel_delta_z_err,delta_fd,abs_delta_fd_err,rel_delta_fd_err
black_scholes_call,new_boundary_control,64,10.0,128,114.0,4.736198448394496,17.996013695154332,-1.010374757966754,19.006388453121087,0.7896309307590652,0.01318377956458131,0.7764471511944839,0.9833038714024186,-0.014499676891049739,0.8041306076501149,1.0183625999517412
black_scholes_call,new_boundary_control,64,10.0,128,116.0,4.7535901911063645,19.59984264132177,-1.010374757966754,20.610217399288526,0.8138303394052575,0.012956473020364389,0.8008738663848931,0.9840796387244141,-0.014249682461893709,0.8280800218671512,1.0175094018641617
black_scholes_call,new_boundary_control,64,10.0,128,118.0,4.770684624465665,21.249885985910595,-1.010374757966754,22.26026074387735,0.8358570219055594,0.012736871782731096,0.8231201501228284,0.9847619013193262,-0.014008162420166696,0.8498651843257261,1.0167590413827372
black_scholes_call,new_boundary_control,64,10.0,128,120.0,4.787491742782046,22.941876553071737,-1.010374757966754,23.95225131103849,0.8557931107432982,0.012524590586352245,0.843268520156946,0.9853649317467933,-0.013774693046497252,0.8695678037897955,1.0160958213773574
black_scholes_call,new_boundary_control,64,10.0,128,122.0,4.804021044733257,24.671732576245645,-0.6835005210766072,25.35523309732225,0.8737409037733159,-0.002848366358662272,0.8765892701319782,1.0032599668235302,0.0006366181745620713,0.8731042855987539,0.99927138792311
black_scholes_call,new_boundary_control,64,10.0,128,124.0,4.820281565605037,26.435592337121264,-0.6835005210766072,27.11909285819787,0.8898172669412683,-0.0028024249657806225,0.8926196919070489,1.0031494387329816,0.0006263501394884895,0.8891909168017798,0.9992960912731649
black_scholes_call,new_boundary_control,64,10.0,128,126.0,4.836281906951478,28.229838207096435,-0.6835005210766072,28.91333872817304,0.9041486473668033,-0.0027579420298158505,0.9069065893966192,1.0030503192565159,0.0006164080737823231,0.9035322392930211,0.9993182447647547
black_scholes_call,new_boundary_control,64,10.0,128,128.0,4.852030263919617,30.051111375561888,-0.6835005210766072,30.734611896638494,0.9168667526103527,-0.002714849185599978,0.9195816017959526,1.0029610073414383,0.0006067766976294742,0.9162599759127232,0.9993382062378182
black_scholes_call,new_boundary_control,64,10.0,128,130.0,4.867534450455582,31.89631861762419,-0.6835005210766072,32.5798191387008,0.9281049102399428,-0.0026730822750522863,0.930777992514995,1.0028801509889234,0.0005974416715120977,0.9275074685684307,0.9993562778680294
black_scholes_call,new_boundary_control,64,10.0,128,132.0,4.882801922586371,33.76263244849535,-0.9982392240141644,34.760871672509516,0.9379950897533975,0.010608462650246418,0.9273866271031511,0.9886902791217858,-0.0123941206560119,0.9503892104094094,1.013213417417004
black_scholes_call,new_boundary_control,64,10.0,128,134.0,4.897839799950911,35.64748595131786,-0.9982392240141644,36.645725175332025,0.9466655457356452,0.010450127386809905,0.9362154183488353,0.9889611199711623,-0.012209133780549037,0.9588746795161942,1.0128969875744884
black_scholes_call,new_boundary_control,64,10.0,128,136.0,4.912654885736052,37.548563466363305,-0.9982392240141644,38.54680269037747,0.9542390257380184,0.01029644904288623,0.9439425766951323,0.9892097799763295,-0.012029587695540963,0.9662686134335594,1.012606472142802
black_scholes_call,new_boundary_control,64,10.0,128,138.0,4.927253685157205,39.463788206665214,-0.9982392240141644,40.46202743067938,0.9608314774897775,0.010147225143713965,0.9506842523460636,0.9894391208224942,-0.011855245844880949,0.9726867233346584,1.0123385277466694
black_scholes_call,new_boundary_control,64,10.0,128,140.0,4.941642422609304,41.39130772994572,-0.9982392240141644,42.389546953959886,0.9665511863965446,0.010002264784518053,0.9565489216120265,0.9896515932882892,-0.011685885189954079,0.9782370715864986,1.012090291082794
black_scholes_call,legacy_hyndman_2017,64,10.0,128,60.0,4.0943445622221,0.030373595562480482,2.5372895179909336,2.506915922428453,0.008105545354392896,-2.4099543070986584,2.418059852453051,298.32167321629447,0.008061926398818286,4.36189555746095e-05,0.0053813720937320635
black_scholes_call,legacy_hyndman_2017,64,10.0,128,62.0,4.127134385045092,0.05076255483082304,2.562434420411173,2.5116718655803503,0.012539652060149453,-2.4572334142937673,2.4697730663539166,196.95706503713635,0.01242815969803764,0.00011149236211181399,0.008891184665811626
black_scholes_call,legacy_hyndman_2017,64,10.0,128,64.0,4.1588830833596715,0.0816807452189463,2.562434420411173,2.4807536751922266,0.018697030468110387,-2.380444870097087,2.3991419005651973,128.31673482359503,0.012039779707473964,0.006657250760636424,0.3560592561471735
black_scholes_call,legacy_hyndman_2017,64,10.0,128,66.0,4.189654742026425,0.12695053437696524,2.6576873150656732,2.530736780688708,0.02695386730899052,-2.4163041519926063,2.443258019301597,90.64591701416602,0.002550006166791091,0.024403861142199428,0.9053936810789103
